ISBN/UPC	Manufacturer	Product Name	Referring Product URL	Condition	Quantity	Price	Shipping costs
879061006968	Global Television	 PULE SI Qing Dynasty Summer Palace Outer Temple Chengde, China	http://www.travelvideostore.com/product_info.php?products_id=6816&ref=115122	New	995	14.95	0.25
879061006975	Global Television	 VOLUBILIS Morocco	http://www.travelvideostore.com/product_info.php?products_id=6817&ref=115122	New	997	14.95	0.25
879061006982	Global Television	 ALABASTER MOSQUE The Mosque of Muhammad Ali Pasha Cairo, Egypt	http://www.travelvideostore.com/product_info.php?products_id=6818&ref=115122	New	998	14.95	0.25
879061006999	Global Television	 SINTRA Portugal	http://www.travelvideostore.com/product_info.php?products_id=6819&ref=115122	New	997	14.95	0.25
879061007002	Global Television	 KNOSSOS Crete, Greece	http://www.travelvideostore.com/product_info.php?products_id=6820&ref=115122	New	997	14.95	0.25
879061007019	Global Television	 TOZEUR Tunisia	http://www.travelvideostore.com/product_info.php?products_id=6821&ref=115122	New	997	14.95	0.25
879061007026	Global Television	 CHELLAH Rabat, Morocco	http://www.travelvideostore.com/product_info.php?products_id=6822&ref=115122	New	998	14.95	0.25
879061007033	Global Television	 ABU MENA A Christian Monument Egypt	http://www.travelvideostore.com/product_info.php?products_id=6823&ref=115122	New	999	14.95	0.25
879061007040	Global Television	 BYZANTINE MOLDAVIA Churches of Moldavia, Romania	http://www.travelvideostore.com/product_info.php?products_id=6824&ref=115122	New	997	14.95	0.25
879061007057	Global Television	 SCHOKLAND Netherlands	http://www.travelvideostore.com/product_info.php?products_id=6825&ref=115122	New	1000	14.95	0.25
879061007064	Global Television	 BUDAPEST Hungary	http://www.travelvideostore.com/product_info.php?products_id=6826&ref=115122	New	996	14.95	0.25
879061007071	Global Television	 UXMAL Yucatan, Mexico	http://www.travelvideostore.com/product_info.php?products_id=6827&ref=115122	New	1000	14.95	0.25
879061007088	Global Television	 LAKE TITICACA Peru	http://www.travelvideostore.com/product_info.php?products_id=6828&ref=115122	New	991	14.95	0.25
879061007095	Global Television	 CLIFF PALACE Mesa Verde National Park Colorado	http://www.travelvideostore.com/product_info.php?products_id=6829&ref=115122	New	999	14.95	0.25
879061007101	Global Television	 MEZQUITA-CATEDRAL DE CORDOBA Aljama Mosque Córdoba, Spain	http://www.travelvideostore.com/product_info.php?products_id=6830&ref=115122	New	1000	14.95	0.25
879061007118	Global Television	 MONT SAINT MICHEL Le Mont Saint Michel Normandy, France	http://www.travelvideostore.com/product_info.php?products_id=6831&ref=115122	New	999	14.95	0.25
879061007125	Global Television	 LINDOS Rhodes, Greece	http://www.travelvideostore.com/product_info.php?products_id=6832&ref=115122	New	1000	14.95	0.25
879061007132	Global Television	 AIT BENHADDOU Morocco	http://www.travelvideostore.com/product_info.php?products_id=6833&ref=115122	New	999	14.95	0.25
879061007149	Global Television	 CUSCO Peru	http://www.travelvideostore.com/product_info.php?products_id=6834&ref=115122	New	996	14.95	0.25
879061007156	Global Television	 LIJIANG Venice of the Far East China	http://www.travelvideostore.com/product_info.php?products_id=6835&ref=115122	New	996	14.95	0.25
879061007163	Global Television	 PORTO Portugal	http://www.travelvideostore.com/product_info.php?products_id=6836&ref=115122	New	1000	14.95	0.25
879061007170	Global Television	 KARNAK Egypt	http://www.travelvideostore.com/product_info.php?products_id=6837&ref=115122	New	998	14.95	0.25
879061007187	Global Television	 VIEUX-QUEBEC (OLD QUEBEC) Quebec, Canada	http://www.travelvideostore.com/product_info.php?products_id=6838&ref=115122	New	995	14.95	0.25
879061007194	Global Television	 DELOS Greece	http://www.travelvideostore.com/product_info.php?products_id=6839&ref=115122	New	999	14.95	0.25
879061007200	Global Television	 PALENQUE Chiapas, Mexico	http://www.travelvideostore.com/product_info.php?products_id=6840&ref=115122	New	1000	14.95	0.25
879061007217	Global Television	 MEKNES Morocco	http://www.travelvideostore.com/product_info.php?products_id=6841&ref=115122	New	999	14.95	0.25
879061007224	Global Television	 PARLIAMENT Budapest, Hungary	http://www.travelvideostore.com/product_info.php?products_id=6842&ref=115122	New	999	14.95	0.25
879061007231	Global Television	 HERAKLION Iraklion Crete, Greece	http://www.travelvideostore.com/product_info.php?products_id=6843&ref=115122	New	1000	14.95	0.25
879061007248	Global Television	 EL ESCORIAL Real Monasterio De San Lorenzo De El Escorial, Spain	http://www.travelvideostore.com/product_info.php?products_id=6844&ref=115122	New	998	14.95	0.25
879061007255	Global Television	 YIHE YUAN "Summer Palace" Beijing, China	http://www.travelvideostore.com/product_info.php?products_id=6845&ref=115122	New	998	14.95	0.25
879061007262	Global Television	 KOM OMBO Egypt	http://www.travelvideostore.com/product_info.php?products_id=6846&ref=115122	New	999	14.95	0.25
879061007279	Global Television	 AVIGNON France	http://www.travelvideostore.com/product_info.php?products_id=6847&ref=115122	New	996	14.95	0.25
879061007286	Global Television	 SE CATHEDRAL Porto, Portugal	http://www.travelvideostore.com/product_info.php?products_id=6848&ref=115122	New	999	14.95	0.25
879061007293	Global Television	 AGIA TRIADA Crete, Greece	http://www.travelvideostore.com/product_info.php?products_id=6849&ref=115122	New	1000	14.95	0.25
879061007309	Global Television	 NAZCA Peru	http://www.travelvideostore.com/product_info.php?products_id=6850&ref=115122	New	992	14.95	0.25
879061007316	Global Television	 CHORHERRENSTIFT NEUSTIFT 12th Century Augustine Monestary South Tyrol, Switzerland	http://www.travelvideostore.com/product_info.php?products_id=6851&ref=115122	New	996	14.95	0.25
879061007323	Global Television	 TOLEDO Spain	http://www.travelvideostore.com/product_info.php?products_id=6852&ref=115122	New	999	14.95	0.25
879061007330	Global Television	 MISSION SANTA BARBARA California	http://www.travelvideostore.com/product_info.php?products_id=6853&ref=115122	New	1000	14.95	0.25
879061007347	Global Television	 NIMES France	http://www.travelvideostore.com/product_info.php?products_id=6854&ref=115122	New	992	14.95	0.25
879061007354	Global Television	 MONASTERY OF BATALHA Mosterio De Batalha Portugal	http://www.travelvideostore.com/product_info.php?products_id=6855&ref=115122	New	999	14.95	0.25
879061007361	Global Television	 KATHMANDU Nepal	http://www.travelvideostore.com/product_info.php?products_id=6856&ref=115122	New	998	14.95	0.25
879061007378	Global Television	 TUNIS Tunisia	http://www.travelvideostore.com/product_info.php?products_id=6857&ref=115122	New	1000	14.95	0.25
879061007385	Global Television	 SUZHOU China	http://www.travelvideostore.com/product_info.php?products_id=6858&ref=115122	New	997	14.95	0.25
879061007392	Global Television	 CHAVIN DE HUANTAR Peru	http://www.travelvideostore.com/product_info.php?products_id=6859&ref=115122	New	998	14.95	0.25
879061007408	Global Television	 SKOGSKYSKOGARDEN The Woodland Cemetery, Sweden	http://www.travelvideostore.com/product_info.php?products_id=6860&ref=115122	New	999	14.95	0.25
879061007415	Global Television	 ARLES Provence, France	http://www.travelvideostore.com/product_info.php?products_id=6861&ref=115122	New	991	14.95	0.25
879061007422	Global Television	 RHODES Rodos, Greece	http://www.travelvideostore.com/product_info.php?products_id=6862&ref=115122	New	999	14.95	0.25
879061007439	Global Television	 PASHUPATINATH TEMPLE Nepal	http://www.travelvideostore.com/product_info.php?products_id=6863&ref=115122	New	998	14.95	0.25
879061007446	Global Television	 ORDER OF CHRIST Convento De Christo Tomar, Portugal	http://www.travelvideostore.com/product_info.php?products_id=6864&ref=115122	New	999	14.95	0.25
879061007453	Global Television	 ALHAMBRA Granada Andalucia, Spain	http://www.travelvideostore.com/product_info.php?products_id=6865&ref=115122	New	985	14.95	0.25
879061007460	Global Television	 GRAZ Austria	http://www.travelvideostore.com/product_info.php?products_id=6866&ref=115122	New	990	14.95	0.25
879061007477	Global Television	 ISTANBUL Turkey	http://www.travelvideostore.com/product_info.php?products_id=6867&ref=115122	New	997	14.95	0.25
879061007484	Global Television	 ANGKOR WAT Cambodia	http://www.travelvideostore.com/product_info.php?products_id=6868&ref=115122	New	994	14.95	0.25
879061007491	Global Television	 BODNATH Boudhanath, Nepal	http://www.travelvideostore.com/product_info.php?products_id=6869&ref=115122	New	999	14.95	0.25
879061007507	Global Television	 AIGUES - MORTES France	http://www.travelvideostore.com/product_info.php?products_id=6870&ref=115122	New	998	14.95	0.25
879061007514	Global Television	 HOI AN Vietnam	http://www.travelvideostore.com/product_info.php?products_id=6871&ref=115122	New	997	14.95	0.25
879061007521	Global Television	 BIERTAN Biyertan Romania	http://www.travelvideostore.com/product_info.php?products_id=6872&ref=115122	New	999	14.95	0.25
879061007538	Global Television	 MONASTERY OF ALCOBACA Mosteiro De Alcobaca Portugal	http://www.travelvideostore.com/product_info.php?products_id=6873&ref=115122	New	998	14.95	0.25
879061007545	Global Television	 MONREALE Sicily, Italy	http://www.travelvideostore.com/product_info.php?products_id=6874&ref=115122	New	998	14.95	0.25
879061007552	Global Television	 LOCRONAN Lokorn Bretagne, France	http://www.travelvideostore.com/product_info.php?products_id=6875&ref=115122	New	995	14.95	0.25
879061007569	Global Television	 SWAYAMBHUNATH Kathmandu Valley, Nepal	http://www.travelvideostore.com/product_info.php?products_id=6876&ref=115122	New	1000	14.95	0.25
879061007576	Global Television	 YEDIKULE FORTRESS Surr Istanbul, Turkey	http://www.travelvideostore.com/product_info.php?products_id=6877&ref=115122	New	997	14.95	0.25
879061007583	Global Television	 ASWAN Assuan Egypt	http://www.travelvideostore.com/product_info.php?products_id=6878&ref=115122	New	998	14.95	0.25
879061007590	Global Television	 GORTYN Crete, Greece	http://www.travelvideostore.com/product_info.php?products_id=6879&ref=115122	New	998	14.95	0.25
879061007606	Global Television	 DINAN France	http://www.travelvideostore.com/product_info.php?products_id=6880&ref=115122	New	998	14.95	0.25
879061007613	Global Television	 FORT MEHRANGARH Jodhpur, India	http://www.travelvideostore.com/product_info.php?products_id=6881&ref=115122	New	998	14.95	0.25
879061007620	Global Television	 MADINAH AL-ZAHRA Cordoba, Spain	http://www.travelvideostore.com/product_info.php?products_id=6882&ref=115122	New	997	14.95	0.25
879061007637	Global Television	 KIRTIPUR Nepal	http://www.travelvideostore.com/product_info.php?products_id=6883&ref=115122	New	998	14.95	0.25
879061007644	Global Television	 SYRACUSE Siracusa Sicily, Italy	http://www.travelvideostore.com/product_info.php?products_id=6884&ref=115122	New	997	14.95	0.25
879061007651	Global Television	 ZHOUZHUANG The Venice of the East China	http://www.travelvideostore.com/product_info.php?products_id=6885&ref=115122	New	997	14.95	0.25
879061007668	Global Television	 CATHEDRAL OF SANTIAGO OF COMPOSTELA Galicia, Spain	http://www.travelvideostore.com/product_info.php?products_id=6886&ref=115122	New	1000	14.95	0.25
879061007675	Global Television	 TOWER OF LONDON & TOWER BRIDGE London, England	http://www.travelvideostore.com/product_info.php?products_id=6887&ref=115122	New	997	14.95	0.25
879061007682	Global Television	 SAGAING Myanmar	http://www.travelvideostore.com/product_info.php?products_id=6888&ref=115122	New	997	14.95	0.25
879061007699	Global Television	 CARNAC Carnac Stones Brittany, France	http://www.travelvideostore.com/product_info.php?products_id=6889&ref=115122	New	990	14.95	0.25
879061007705	Global Television	 CHURCH AND CONVENT OF SAN FRANCISCO Saint Francis Monastery Lima, Peru	http://www.travelvideostore.com/product_info.php?products_id=6890&ref=115122	New	1000	14.95	0.25
879061007712	Global Television	 PATAN Nepal	http://www.travelvideostore.com/product_info.php?products_id=6891&ref=115122	New	996	14.95	0.25
879061007729	Global Television	 PRAGUE OLD TOWN Praha Stare Mesto Czech Republic	http://www.travelvideostore.com/product_info.php?products_id=6892&ref=115122	New	999	14.95	0.25
879061007736	Global Television	 IGREJA DE SAO FRANCISCO Church of St Francis Porto, Portugal	http://www.travelvideostore.com/product_info.php?products_id=6893&ref=115122	New	999	14.95	0.25
879061007743	Global Television	 MISSION CARMEL La Mision San Carlos Borremeo De Rio Carmelo, California	http://www.travelvideostore.com/product_info.php?products_id=6894&ref=115122	New	997	14.95	0.25
879061007750	Global Television	 ALBAICIN El Albayzin Granada Andalucia, Spain	http://www.travelvideostore.com/product_info.php?products_id=6895&ref=115122	New	996	14.95	0.25
879061007767	Global Television	 WAT PHO Wat Phra Chetuphon The Temple of the Reclining Buddha Bangkok, Thailand	http://www.travelvideostore.com/product_info.php?products_id=6896&ref=115122	New	998	14.95	0.25
879061007774	Global Television	 WACHAU Austria	http://www.travelvideostore.com/product_info.php?products_id=6897&ref=115122	New	996	14.95	0.25
879061007781	Global Television	 BHAKTAPUR Kathmandu Valley, Nepal	http://www.travelvideostore.com/product_info.php?products_id=6898&ref=115122	New	996	14.95	0.25
879061007798	Global Television	 THE VALLEY OF THE TEMPLES Valle Dei Templi Sicilia, Italy	http://www.travelvideostore.com/product_info.php?products_id=6899&ref=115122	New	1000	14.95	0.25
879061007804	Global Television	DOME DES INVALIDES Napolean's Tomb Paris, France	http://www.travelvideostore.com/product_info.php?products_id=6900&ref=115122	New	1008	14.95	0.25
879061007811	Global Television	 JAIPUR India	http://www.travelvideostore.com/product_info.php?products_id=6901&ref=115122	New	999	14.95	0.25
879061007828	Global Television	 VILLA ADRIANA Tivoli, Italy	http://www.travelvideostore.com/product_info.php?products_id=6902&ref=115122	New	999	14.95	0.25
879061007835	Global Television	 VANNES Brittany, France	http://www.travelvideostore.com/product_info.php?products_id=6903&ref=115122	New	999	14.95	0.25
879061007842	Global Television	 HRADCANY Prague Castle Hill Prague, Czech Republic	http://www.travelvideostore.com/product_info.php?products_id=6904&ref=115122	New	1000	14.95	0.25
879061007859	Global Television	 CATHEDRAL DE SEVILLE The Cathedral of Seville Seville, Spain	http://www.travelvideostore.com/product_info.php?products_id=6905&ref=115122	New	997	14.95	0.25
879061007866	Global Television	 MOLENS VAN KINDERDIJK The Windmills of Kinderdijk, Holland	http://www.travelvideostore.com/product_info.php?products_id=6906&ref=115122	New	998	14.95	0.25
879061007873	Global Television	 NOTO Sicily, Italy	http://www.travelvideostore.com/product_info.php?products_id=6907&ref=115122	New	998	14.95	0.25
879061007880	Global Television	 RED FORT AGRA India	http://www.travelvideostore.com/product_info.php?products_id=6908&ref=115122	New	998	14.95	0.25
