products_id	customerflix_id	master	cover	label	web	amazon	mediazone	google	akimbo	distribution_end_date	title	products_model	products_name_prefix	products_name	products_name_suffix	products_head_desc_tag	producers_name	vendors_name	
7484	236447	0	0	0	0	0	0	0	0		EXTRAVAGANZA  WILD WEST RODEO Wyoming USA	EXT-DVD-18		WILD WEST RODEO	Wyoming USA	Extravaganza Wild West Rodeo DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
5843	221416	1	1	1	0	0	0	0	0		Historic Travel US  Wild West Nature's Untamed Wilderness	A2Z-DVD-50103		Wild West	Nature's Untamed Wilderness	Historic Travel US Wild West: Nature's Untamed Wilderness DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
5845	221482	1	0	0	0	0	0	0	0		Historic Travel US  Wild West Reaching Out To New Horizons	A2Z-DVD-50104		Wild West	Reaching Out To New Horizons	Historic Travel US Wild West: Reaching Out To New Horizons DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
5862	221417	1	1	1	0	0	0	0	0		Historic Travel US Chugging Across The Wild West	A2Z-DVD-50098	Chugging Across The	Wild West		Historic Travel US Chugging Across The Wild West DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
5369	221407	0	0	0	0	0	0	0	0		Weekend Explorer  Wild Taiwan	BSP-DVD-314		Wild Taiwan		Weekend Explorer Wild Taiwan DVD Barnstormer Productions	Barnstormer Productions	Barnstormer Productions
8982	270238	0	0	0	0	0	0	0	0		Global Gourmet  Wild Rice Soup, Midipalafo, Salmon & Tutti Fruitti Rice Pudding	GG-DVD-105		Wild Rice Soup, Midipalafo, Salmon & Tutti Fruitti Rice Pudding		Global Gourmet Wild Rice Soup, Midipalafo, Salmon & Tutti Fruitti Rice Pudding DVD Vision Films	Teleco Productions	Vision Films, Inc
7450	236474	0	0	0	0	0	0	0	0		Gardens of the World A WILD MOUNTAIN GARDEN	GOW-DVD-113	A	WILD MOUNTAIN GARDEN		A WILD MOUNTAIN GARDEN DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
13234	357172	0	0	0	0	0	0	0	0		Travel Wild  Wild Kimberley	TW-DVD-105		Wild Kimberley		Travel Wild Wild Kimberley DVD Lin Sutherland Looking Glass International LTD	Lin Sutherland	Looking Glass International
11249	344788	0	0	0	0	0	0	0	0		Outdoors with Eddie Brochin  Wild Boar Bow Hunts for Wild Boar and Warthog	OEB-DVD-103		Wild Boar	Bow Hunts for Wild Boar and Warthog	Outdoors with Eddie Brochin Wild Boar Bow Hunts for Wild Boar and Warthog DVD Ultimate Outdoors TV	Ultimate Outdoors TV, LLC	Ultimate Outdoors TV, LLC
5691	278460	0	0	0	0	0	0	0	0		Wild Alaska	TWF-DVD-WILDAK		Wild Alaska		Wild Alaska DVD Trailwood Films	Trailwood Films	Trailwood Films
9946		0	0	0	0	0	0	0	0		Planet Terra   WIEN AUSTRIA	PT-DL-033	 	WIEN AUSTRIA		WIEN AUSTRIA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
8910	270567	0	0	0	0	0	0	0	0		Europe's Classic Romantic Inns  Wicklow Ireland	ECRI-DVD-WICK		Wicklow	Ireland	Europe's Classic Romantic Inns Wicklow DVD Vision Films	Prime Cut Productions	Vision Films, Inc
8911	270566	0	0	0	0	0	0	0	0		Europe's Classic Romantic Inns  Wicklow Ireland (PAL)	ECRI-PDVD-WICK		Wicklow	Ireland (PAL)	Europe's Classic Romantic Inns Wicklow DVD Vision Films	Prime Cut Productions	Vision Films, Inc
7381	236897	0	0	0	0	0	0	0	0		Nature Wonders  WHO TEE-OW SHAH Tiger Leaping Gorge China	NWG-DVD-155		WHO TEE-OW SHAH	Tiger Leaping Gorge China	Nature Wonders WHO TEE - OW SHAH - Tiger Leap Gorge China DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
5407	221406	0	0	0	0	0	0	0	0		Weekend Explorer  Whitefish, Montana	BSP-DVD-205		Whitefish, Montana		Weekend Explorer Whitefish DVD Barnstomer Productions	Barnstormer Productions	Barnstormer Productions
13592		0	0	0	0	0	0	0	0		Extremists  White Water	XTRM-DVD-110		White Water		Extremists White Water DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
11291	344843	0	0	0	0	0	0	0	0		Sport Fishing with Dan Hernandez How To White Sea Bass Fishing	SFDH-DVD-SBASS	How To	White Sea Bass Fishing		Sportfishing with Dan Hernandez How To White Sea Bass Fishing DVD Daniel Hernandez Productions	Daniel Hernandez Productions	Daniel Hernandez Productions
8418	258455	0	0	0	0	0	0	0	0		Destination..  Whistler	DAV-DVD-WHIST		Whistler		Destination Whistler DVD Daval Productions	Daval Productions	Pacific Music Marketing
11004	325476	0	0	0	0	0	0	0	0		Rediscovering the Yangtze River  Where the Yangtze Meets the Sea	RYR-DVD-106		Where the Yangtze Meets the Sea		Rediscovering the Yangtze River Where the Yangtze Meets the Sea DVD CCTV	Huang Yen	China International TV Corp
5944	221529	0	0	0	0	0	0	0	0		History Of World Travel  Wheels Across South America	A2Z-DVD-50020		Wheels Across South America		History of World Travel Wheels Across South America DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
5943	221273	0	0	0	0	0	0	0	0		History Of World Travel  Wheels Across Africa	A2Z-DVD-TRAVEL		Wheels Across Africa		History Of World Travel Wheels Across Africa DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
11287	344816	0	0	0	0	0	0	0	0		Ultimate Outdoors with Eddie Brochin  What Lurks Beneath Fishing For Giant Fish that Lurk Beneath Local Water ways	UOTV-DVD-1015		What Lurks Beneath	Fishing For Giant Fish that Lurk Beneath Local Water ways	Ultimate Outdoors with Eddie Brochin What Lurks Beneath	Ultimate Outdoors TV, LLC	Ultimate Outdoors TV, LLC
9820	286338	0	0	0	0	0	0	0	0		Culinary Travels  What Happens in Vegas	CTP-DVD-912		What Happens in Vegas		Culinary Travels What Happens in Vegas DVD Vine's Eye Productions Inc	Vine's Eye Productions, Inc	Vine's Eye Productions, Inc
8905	270565	0	0	0	0	0	0	0	0		Europe's Classic Romantic Inns  Westphalia	ECRI-DVD-WEST		Westphalia		Europe's Classic Romantic Inns Westphalia DVD Vision Films	Prime Cut Productions	Vision Films, Inc
8904	270564	0	0	0	0	0	0	0	0		Europe's Classic Romantic Inns  Westphalia (PAL)	ECRI-PDVD-WEST		Westphalia	(PAL)	Europe's Classic Romantic Inns Westphalia DVD Vision Films	Prime Cut Productions	Vision Films, Inc
10756	307389	0	0	0	0	0	0	0	0		Back Roads of Europe  WESTERWOLDE THE NETHERLANDS	BOE-DVD-130		WESTERWOLDE	THE NETHERLANDS	Back Roads of Europe WESTERWOLDE THE NETHERLANDS DVD Television Syndication Company	White Mountain Entertainment	The Television Syndication Compa
10764	307397	0	0	0	0	0	0	0	0		Back Roads of Europe  WESTERN ZEELAND FLANDERS THE NETHERLANDS	BOE-DVD-138		WESTERN ZEELAND FLANDERS	THE NETHERLANDS	Back Roads of Europe WESTERN ZEELAND FLANDERS THE NETHERLANDS DVD Television Syndication Company	White Mountain Entertainment	The Television Syndication Compa
8093	247462	0	0	0	0	0	0	0	0		Cuba Western Highlights (PAL)	ML-PDVD-CUBA	Cuba	Western Highlights	(PAL)	Cuba PAL DVD Media Lab	Media Lab	Media Lab
6431	221147	0	0	0	0	0	0	0	0		Alternate Routes  Western Canada (Pt. 2)	DM-DVD-2359		Western Canada (Pt. 2)		Alternate Routes DVD - Western Canada (Pt. 2) David Mitchell Productions ReThink Entertainment	David Mitchell	rethink Entertainment Inc.
6430	221146	0	0	0	0	0	0	0	0		Alternate Routes  Western Canada (Pt. 1)	DM-DVD-2342		Western Canada (Pt. 1)		Alternate Routes DVD - Western Canada (Pt. 1) David Mitchell Productions ReThink Entertainment	David Mitchell	rethink Entertainment Inc.
4149	221409	0	0	0	0	0	0	0	0		Western Canada Far & Wild	FW-DVD-WCANADA		Western Canada	Far & Wild	Western Canada Far and Wild - DVD - Far & Wild Productions Wilson and Wilkins	Wilson & Wilkins Productions	Wilson & Wilkins Productions
5738	214906	0	0	0	0	0	0	0	0		Western Australia Australia's Wildflower State	PA-DVD-WEST		Western Australia	Australia's Wildflower State	Western Australia DVD Panorama Australia	Panorama Australia	Panorama Australia Pty Limited
5156	214843	0	0	0	0	0	0	0	0		Western Australia Australia's Wildflower State (PAL)	PA-PDVD-40044		Western Australia	Australia's Wildflower State (PAL)	Western Australia DVD Panorama Australia	Panorama Australia	Panorama Australia Pty Limited
6402	221333	0	0	0	0	0	0	0	0		PortholeTV Ship: WESTERDAM St. Maarten, St. Thomas	PPI-DVD-102	Ship:	WESTERDAM	St. Maarten, St. Thomas	Porthole TV DVD Ship: Westerdam Ports: St. Maarten, St. Thomas Superpeople Productions PPI Group	Super People Productions	The PPI Group
6557	237002	0	0	0	0	0	0	0	0		The West Somerset Railway From The Footplate	BNT-DVD-WEST	The	West Somerset Railway	From The Footplate	The West Somerset Railway From the footplate DVD BNT Productions	BNT Productions	BNT Productions
5673	221367	0	0	0	0	0	0	0	0		The West Somerset Railway From The Footplate (PAL)	BNT-PDVD-FTF03	The	West Somerset Railway	From The Footplate (PAL)	The West Somerset Railway From The Footplate DVD BNT Productions	BNT Productions	BNT Productions
7537	237001	0	0	0	0	0	0	0	0		The West of the USA	ABCD-DVD-WEST	The	West of the USA		The West Of The USA DVD ABCD Video	ABCD Video	ABCD Video, s.r.o. (Ltd.)
8223	253088	0	0	0	0	0	0	0	0		The West of the USA (PAL)	ABCD-PDVD-WESTUSA	The	West of the USA	(PAL)	The West Of The USA PAL DVD ABCD Video	ABCD Video	ABCD Video, s.r.o. (Ltd.)
5844	221418	1	1	1	0	0	0	0	0		Historic Travel US The West Marches On	A2Z-DVD-50099	The	West Marches On		Historic Travel US The West Marches On DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
10282	289847	0	0	0	0	0	0	0	0		West Coast Lighthouses	SVP-DVD-WCLH		West Coast Lighthouses		West Coast Lighthouses DVD Southport Video Productions	Southport Video Productions	Southport Productions
10794	310469	0	0	0	0	0	0	0	0		Good Time Golf  West Coast	GTG-DVD-120		West Coast		Good Time Golf West Coast DVD Golf Media Group	Golf Media Group	John McLean Media
3764	252942	0	0	0	0	0	0	0	0		Stock Footage Collections  West Africa Royalty Free Stock Footage	GSC-DVD-WAF		West Africa	Royalty Free Stock Footage	The Globescope Collection-West Africa Royalty Free Stock Footage, DVD, Globescope Expeditions	GlobeScope Productions	Academic Media Network (GSC)
10751	307384	0	0	0	0	0	0	0	0		Back Roads of Europe  WEST ACHTERHOEK THE NETHERLANDS	BOE-DVD-124		WEST ACHTERHOEK	THE NETHERLANDS	Back Roads of Europe WEST ACHTERHOEK THE NETHERLANDS DVD Television Syndication Company	White Mountain Entertainment	The Television Syndication Compa
11098	336520	0	0	0	0	0	0	0	0		Bump!  Weho (West Hollywood)	PPE-DVD-506		Weho	(West Hollywood)	Bump-The Ultimate Gay Travel Companion WeHo DVD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
6679	236330	0	0	0	0	0	0	0	0		Bangkok Bound  Wedding & Thai Boyfriend Volume 2	TOM-DVD-TWO		Wedding & Thai Boyfriend	Volume 2	Bangkok Bound Wedding & Thai Boyfriend Volume 2 DVD Turn On Maverick	Turn On Maverick	rethink Entertainment Inc.
9064	270995	0	0	0	0	0	0	0	0		Extremists  Waves of Innovation	XTRM-DVD-310		Waves of Innovation		Extremists Waves of Innovation DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
9050	270994	0	0	0	0	0	0	0	0		Extremists  Waves of Hawaii	XTRM-DVD-105		Waves of Hawaii		Extremists Waves of Hawaii DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
8376	258487	0	0	0	0	0	0	0	0		Lil' Aloha Babies  Waves n Wonders An Ocean Adventure of Hawaii	LAB-DVD-02580		Waves n Wonders	An Ocean Adventure of Hawaii	Lil' Aloha Babies Waves 'n Wonders An Ocean Adventure of Hawaii DVD Local Girl Productions	Local Girl Productions	Local Girl Productions, Inc
11047		0	0	0	0	0	0	0	0		On Tour...  WATERWAY OF THE TSARS From Moscow to St Petersburg Russia	OTT-DVD-159		WATERWAY OF THE TSARS	From Moscow to St Petersburg Russia	On Tour... Waterway of the Tsars From Moscow to St Petersburg Russia DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
9136	271628	0	0	0	0	0	0	0	0		The Best of California  Waterway	BOC-DVD-108		Waterway		The Best of California Waterway DVD Castle Creek Productions	Castle Creek Productions	John McLean Media
4862	221270	0	0	0	0	0	0	0	0		Historic Travel US Visits to the Waterfront	A2Z-DVD-50079	Visits to the	Waterfront		Historic Travel US-Visits to the Waterfront, DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
9993		0	0	0	0	0	0	0	0		Planet Terra   WATERFALLS OF SOUTHERN ICELAND ICELAND	PT-DL-080	 	WATERFALLS OF SOUTHERN ICELAND ICELAND		WATERFALLS OF SOUTHERN ICELAND ICELAND Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
7393	236896	0	0	0	0	0	0	0	0		Nature Wonders  WATERFALLS OF SOUTHERN ICELAND Iceland	NWG-DVD-167		WATERFALLS OF SOUTHERN ICELAND	Iceland	Nature Wonders WATERFALLS OF SOUTHERN ICELAND Iceland DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
10129		0	0	0	0	0	0	0	0		Planet Terra   WATERFALLS OF NORTHERN ICELAND ICELAND	PT-DL-216	 	WATERFALLS OF NORTHERN ICELAND ICELAND		WATERFALLS OF NORTHERN ICELAND ICELAND Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
7404	236895	0	0	0	0	0	0	0	0		Nature Wonders  WATERFALLS OF NORTHERN ICELAND Iceland	NWG-DVD-178		WATERFALLS OF NORTHERN ICELAND	Iceland	Nature Wonders WATERFALLS OF NORTHERN ICELAND Iceland DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
7760	239540	0	0	0	0	0	0	0	0		Relax With Nature  Waterfall (PAL)	ML-PDVD-32279		Waterfall	(PAL)	Relax With Nature Waterfall DVD Media-Lab	Media Lab	Media Lab
7762	258494	0	0	0	0	0	0	0	0		Relax With Nature  Waterfall	ML-DVD-WATER		Waterfall		Relax with Nature Waterfall DVD Media Lab	Media Lab	Media Lab
9356	275393	0	0	0	0	0	0	0	0		Travelscapes  WaterColor Inn & Resort	SPVC-DVD-101		WaterColor Inn & Resort		TravelscapeS WaterColor Inn & Resort DVD Speigner Point of View Concepts Screenscapes	Speigner Point of View Concepts ScreenscapeS	Speigner Point of View Concepts
13785		0	0	0	0	0	0	0	0		New Frontiers - Road to Civilizations  Water Sellers in the Red City	RTC-DVD-148		Water Sellers in the Red City		New Frontiers Road to Civilizations Water Sellers in the Red City DVD China International TV Corp	Wang Xian	China International TV Corp
7421	236434	0	0	0	0	0	0	0	0		ESOVISION Relaxation  WATER MEADOW	ESO-DVD-110		WATER MEADOW		ESOVISION WATER MEADOW DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
13548	372497	0	0	0	0	0	0	0	0		ESOVISION Relaxation  WATER MEADOW the Four Seasons	ESO-DVD-132		WATER MEADOW	the Four Seasons	ESOVISION WATER MEADOW the Four Seasons DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
9867	289815	0	0	0	0	0	0	0	0		Garden Travels  Water Lilies / Honey	GT-DVD-181		Water Lilies / Honey		Garden Travels Water Lilies Honey DVD A Division of Big Sur Green Media, LLC	A Division of Big Sur Green Media, LLC	Big Sur Green Media
13594		0	0	0	0	0	0	0	0		Extremists  Water	XTRM-DVD-112		Water		Extremists Water DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
10027		0	0	0	0	0	0	0	0		Planet Terra   WAT PHO THAILAND	PT-DL-114	 	WAT PHO THAILAND		WAT PHO THAILAND Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6896	236729	0	0	0	0	0	0	0	0		Global Treasures  WAT PHO Wat Phra Chetuphon The Temple of the Reclining Buddha Bangkok, Thailand	GTR-DVD-1177		WAT PHO	Wat Phra Chetuphon The Temple of the Reclining Buddha Bangkok, Thailand	Global Treasures WAT PHO Bangkok, Thailand DVD Global Television	Global Television	GLOBAL TELEVISION est
10114		0	0	0	0	0	0	0	0		Planet Terra  WAT ARUN THAILAND	PT-DL-201		WAT ARUN THAILAND		WAT ARUN THAILAND Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6919	236728	0	0	0	0	0	0	0	0		Global Treasures  WAT ARUN Temple of the Dawn Bangkok, Thailand	GTR-DVD-1200		WAT ARUN	Temple of the Dawn Bangkok, Thailand	Global Treasures WAT ARUN Bangkok, Thailand DVD Global Television	Global Television	GLOBAL TELEVISION est
10646	306688	0	0	0	0	0	0	0	0		Bump!  Washington DC	PPE-DVD-121		Washington DC		Bump-The Ultimate Gay Travel Companion Washington DC DVD Bumper2Bumper Media Inc	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
13266	357163	0	0	0	0	0	0	0	0		Passport to Explore  Washington D.C.	PTX-DVD-107		Washington D.C.		Passport to Explore Washington D.C. DVD Daved Productions	Daved Productions	DAVED Productions, LLC
6462	221244	0	0	0	0	0	0	0	0		Get Outta Town  WASHINGTON D. C.	GOT-DVD-2663		WASHINGTON D. C.		Get Outta Town DVD - Washington D. C.The Nightingale Company ReThink Entertainment	The Nightingale Company	rethink Entertainment Inc.
8346	253075	0	0	0	0	0	0	0	0		Destination..  Washington	DAV-DVD-WASH		Washington		Destination Washington DVD Daval Productions	Daval Productions	Pacific Music Marketing
11201	340144	0	0	0	0	0	0	0	0		Country Roads  Washington	EDU-DVD-CRWASH		Washington		Country Roads Washington DVD Education 2000	Education 2000	Education 2000
10827	315290	0	0	0	0	0	0	0	0		Warwickshire Home of Shakespeare	ASP-DVD-WICK		Warwickshire	Home of Shakespeare	Warwickshire Home of Shakespeare DVD Alphastar Productions	Alphastar Productions	Alphastar Productions
10502	292761	0	0	0	0	0	0	0	0		African Food Adventures  Warthog (PAL)	AFA-PDVD-107		Warthog (PAL)		African Food Adventures Warthog DVD Video Promotions Zimbabwe	Video Promotions Zimbabwe	Video Promotions Zimbabwe Ltd.
10501	292748	0	0	0	0	0	0	0	0		African Food Adventures  Warthog	AFA-DVD-107		Warthog		African Food Adventures Warthog DVD Video Promotions Zimbabwe	Video Promotions Zimbabwe	Video Promotions Zimbabwe Ltd.
5933	221253	0	0	0	0	0	0	0	0		Historic Time Travel  War Comes To America	A2Z-DVD-50119		War Comes To America		Historic Time Travel War Comes To America DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
5899	221153	1	1	1	0	0	0	0	0		American Cultural History  War Against Poverty	A2Z-DVD-50116		War Against Poverty		American Cultural History War Against Poverty DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
9573	287635	0	0	0	0	0	0	0	0		Walk Through Classical Athens (PAL)	PIS-PDVD-136		Walk Through Classical Athens	(PAL)	Walk Through Classical Athens DVD Pissanos	Paul Pissanos Productions	Pissanos Int'l LTD
9414	277135	0	0	0	0	0	0	0	0		Equitrekking  Wales	ET-DVD-405		Wales		Equitrekking Wales DVD DCN Creative LLC	DCN Creative LLC	DCN Creative, LLC
10292	289853	0	0	0	0	0	0	0	0		Wales Land of Song	LP-DVD-WALES		Wales	Land of Song	Wales Land of Song DVD LaCahoots Productions	LaCahoots Productions	Monty & Marsha Brown
10768	307401	0	0	0	0	0	0	0	0		Back Roads of Europe  WALES	BOE-DVD-142		WALES		Back Roads of Europe WALES DVD Television Syndication Company	White Mountain Entertainment	The Television Syndication Compa
8081	258493	0	0	0	0	0	0	0	0		Steaming Through The World Waldviertel Express	ML-DVD-WALD	Steaming Through The World	Waldviertel Express		Steaming Through The World Waldviertel Express DVD Media Lab	Media Lab	Media Lab
8082	247459	0	0	0	0	0	0	0	0		Steaming Through The World Waldviertel Express (PAL)	ML-PDVD-WALD	Steaming Through The World	Waldviertel Express	(PAL)	Steaming Through The World Waldviertel Express PAL DVD Media Lab	Media Lab	Media Lab
7283	236393	0	0	0	0	0	0	0	0		Cosmos Global Documentaries  WALANGEE	CDG-DVD-109		WALANGEE		Cosmos Global Documentaries WALANGEE DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
10945	320605	0	0	0	0	0	0	0	0		Tanlines  Wakestock	TAN-DVD-305		Wakestock		Tanlines  Wakestock DVD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
7357	236894	0	0	0	0	0	0	0	0		Nature Wonders  WAIMEA CANYON Hawaii	NWG-DVD-131		WAIMEA CANYON	Hawaii	Nature Wonders WAIMEA CANYON Hawai’i DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
9931		0	0	0	0	0	0	0	0		Planet Terra  WADI RUM JORDAN	PT-DL-018		WADI RUM JORDAN		WADI RUM JORDAN Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
7402	236893	0	0	0	0	0	0	0	0		Nature Wonders  WADI RUM Jordan	NWG-DVD-176		WADI RUM	Jordan	Nature Wonders WADI RUM Jordan DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
10057		0	0	0	0	0	0	0	0		Planet Terra   WACHAU AUSTRIA	PT-DL-144	 	WACHAU AUSTRIA		WACHAU AUSTRIA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6897	236727	0	0	0	0	0	0	0	0		Global Treasures  WACHAU Austria	GTR-DVD-1178		WACHAU	Austria	Global Treasures WACHAU, Austria DVD Global Television	Global Television	GLOBAL TELEVISION est
7096	237135	0	0	0	0	0	0	0	0		Vista Point  WACHAU Austria	VPG-DVD-217		WACHAU	Austria	Vista Point Wachau Austria DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
11342	362909	0	0	0	0	0	0	0	0		Heritage Hunter  Wa The People of the Caves	HH-DVD-101		Wa	The People of the Caves	Heritage Hunter Wa The People of the Caves DVD Sitting in Pictures	Sitting in Pictures	Looking Glass International
7466	236762	0	0	0	0	0	0	0	0		Modern Times Wonders  VOYAGER OF THE SEAS Royal Carribean Cruise Lines	MTW-DVD-103		VOYAGER OF THE SEAS	Royal Carribean Cruise Lines	Modern Times Wonders VOYAGER OF THE SEAS DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
7487	236446	0	0	0	0	0	0	0	0		EXTRAVAGANZA  VOYAGER OF THE SEAS Royal Caribbean Cruise Lines	EXT-DVD-11		VOYAGER OF THE SEAS	Royal Caribbean Cruise Lines	Extravaganza Voyager Of The Seas DVD Global Televison Arcadia Films	Global Television	GLOBAL TELEVISION est
8851	270763	0	0	0	0	0	0	0	0		Forever New Orleans  Voluntourism	FNO-DVD-105		Voluntourism		Forever New Orleans Voluntourism DVD The Television Syndication Company	Pet Bird Entertainment LLC	The Television Syndication Compa
10251		0	0	0	0	0	0	0	0		Planet Terra   VOLUBILIS MOROCCO	PT-DL-338	 	VOLUBILIS MOROCCO		VOLUBILIS MOROCCO Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6817	236726	0	0	0	0	0	0	0	0		Global Treasures  VOLUBILIS Morocco	GTR-DVD-1098		VOLUBILIS	Morocco	Global Treasures Volubilis, Morocco DVD Global Television	Global Television	GLOBAL TELEVISION est
