UPC,product url,price,condition,category,format,stock,shipping rate,shipping weight
075993847932,http://www.travelvideostore.com/product_info.php?products_id=4359&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
033937027987,http://www.travelvideostore.com/product_info.php?products_id=964&ref=115123,19.95,New,Movies,VHS,Y,$0.00,0.50
033937022326,http://www.travelvideostore.com/product_info.php?products_id=909&ref=115123,4.96,New,Movies,VHS,Y,$0.00,2.50
033937022333,http://www.travelvideostore.com/product_info.php?products_id=910&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
033937022357,http://www.travelvideostore.com/product_info.php?products_id=912&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
033937022753,http://www.travelvideostore.com/product_info.php?products_id=922&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.60
033937029912,http://www.travelvideostore.com/product_info.php?products_id=1758&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
033937022906,http://www.travelvideostore.com/product_info.php?products_id=1763&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
764315065436,http://www.travelvideostore.com/product_info.php?products_id=1367&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
082551022830,http://www.travelvideostore.com/product_info.php?products_id=1216&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
622306904495,http://www.travelvideostore.com/product_info.php?products_id=4399&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
622306905195,http://www.travelvideostore.com/product_info.php?products_id=4396&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
622306904396,http://www.travelvideostore.com/product_info.php?products_id=4397&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
733961712537,http://www.travelvideostore.com/product_info.php?products_id=4400&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
781735601044,http://www.travelvideostore.com/product_info.php?products_id=4413&ref=115123,29.95,New,Movies,DVD,Y,$0.00,1.00
781735601051,http://www.travelvideostore.com/product_info.php?products_id=4415&ref=115123,29.95,New,Movies,DVD,Y,$0.00,1.00
781735601013,http://www.travelvideostore.com/product_info.php?products_id=4416&ref=115123,29.95,New,Movies,DVD,Y,$0.00,1.00
700097280032,http://www.travelvideostore.com/product_info.php?products_id=4437&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
300097235058,http://www.travelvideostore.com/product_info.php?products_id=4438&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
017078990621,http://www.travelvideostore.com/product_info.php?products_id=4454&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
825346416199,http://www.travelvideostore.com/product_info.php?products_id=4462&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
3800203965123,http://www.travelvideostore.com/product_info.php?products_id=4508&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
829173000064,http://www.travelvideostore.com/product_info.php?products_id=4533&ref=115123,12.95,New,Movies,DVD,Y,$0.00,0.32
829173000019,http://www.travelvideostore.com/product_info.php?products_id=4535&ref=115123,12.95,New,Movies,DVD,Y,$0.00,0.32
829173000057,http://www.travelvideostore.com/product_info.php?products_id=4536&ref=115123,12.95,New,Movies,DVD,Y,$0.00,0.32
829173000040,http://www.travelvideostore.com/product_info.php?products_id=4537&ref=115123,12.95,New,Movies,DVD,Y,$0.00,0.32
754309013574,http://www.travelvideostore.com/product_info.php?products_id=4564&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
754309900157,http://www.travelvideostore.com/product_info.php?products_id=4566&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
754309013765,http://www.travelvideostore.com/product_info.php?products_id=4569&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
754309013789,http://www.travelvideostore.com/product_info.php?products_id=4611&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
754309013734,http://www.travelvideostore.com/product_info.php?products_id=4613&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
754309013758,http://www.travelvideostore.com/product_info.php?products_id=4614&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
781735601020,http://www.travelvideostore.com/product_info.php?products_id=4635&ref=115123,29.95,New,Movies,DVD,Y,$0.00,1.00
642501000129,http://www.travelvideostore.com/product_info.php?products_id=4654&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.60
014381911633,http://www.travelvideostore.com/product_info.php?products_id=4655&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
715098763477,http://www.travelvideostore.com/product_info.php?products_id=4658&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
733961439748,http://www.travelvideostore.com/product_info.php?products_id=4661&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
733961439755,http://www.travelvideostore.com/product_info.php?products_id=4662&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
181309000035,http://www.travelvideostore.com/product_info.php?products_id=4676&ref=115123,29.95,New,Movies,DVD,Y,$0.00,0.32
709059000534,http://www.travelvideostore.com/product_info.php?products_id=4704&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
799759040336,http://www.travelvideostore.com/product_info.php?products_id=4710&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
754309013086,http://www.travelvideostore.com/product_info.php?products_id=4780&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
804791000597,http://www.travelvideostore.com/product_info.php?products_id=5449&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
882012500910,http://www.travelvideostore.com/product_info.php?products_id=4855&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.38
882012500811,http://www.travelvideostore.com/product_info.php?products_id=4859&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.38
882012500804,http://www.travelvideostore.com/product_info.php?products_id=4861&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.38
882012500798,http://www.travelvideostore.com/product_info.php?products_id=4862&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
882012500866,http://www.travelvideostore.com/product_info.php?products_id=4864&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.38
882012500897,http://www.travelvideostore.com/product_info.php?products_id=4866&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.38
882012500873,http://www.travelvideostore.com/product_info.php?products_id=4869&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
882012500842,http://www.travelvideostore.com/product_info.php?products_id=4870&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.38
882012500859,http://www.travelvideostore.com/product_info.php?products_id=4871&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
882012500880,http://www.travelvideostore.com/product_info.php?products_id=4872&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061000225,http://www.travelvideostore.com/product_info.php?products_id=4876&ref=115123,25.00,New,Movies,DVD,Y,$0.00,0.32
012233466621,http://www.travelvideostore.com/product_info.php?products_id=4880&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
692967700163,http://www.travelvideostore.com/product_info.php?products_id=4886&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
646032027198,http://www.travelvideostore.com/product_info.php?products_id=4916&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
646032027099,http://www.travelvideostore.com/product_info.php?products_id=4917&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
709059000138,http://www.travelvideostore.com/product_info.php?products_id=4932&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
709059000435,http://www.travelvideostore.com/product_info.php?products_id=4933&ref=115123,3.47,New,Movies,VHS,Y,$0.00,1.00
829757676890,http://www.travelvideostore.com/product_info.php?products_id=4935&ref=115123,17.95,New,Movies,DVD,Y,$0.00,0.32
094922502117,http://www.travelvideostore.com/product_info.php?products_id=4946&ref=115123,18.00,New,Movies,DVD,Y,$0.00,0.32
880517002533,http://www.travelvideostore.com/product_info.php?products_id=4956&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.60
820337098071,http://www.travelvideostore.com/product_info.php?products_id=4957&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
799759040633,http://www.travelvideostore.com/product_info.php?products_id=4960&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
799759040732,http://www.travelvideostore.com/product_info.php?products_id=4961&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
820337305070,http://www.travelvideostore.com/product_info.php?products_id=4965&ref=115123,16.95,New,Movies,DVD,Y,$0.00,0.32
619073255035,http://www.travelvideostore.com/product_info.php?products_id=4970&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
754309014052,http://www.travelvideostore.com/product_info.php?products_id=4984&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
754309014069,http://www.travelvideostore.com/product_info.php?products_id=4985&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
754309014182,http://www.travelvideostore.com/product_info.php?products_id=4986&ref=115123,29.95,New,Movies,DVD,Y,$0.00,0.32
754309014076,http://www.travelvideostore.com/product_info.php?products_id=4987&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
8594016791912,http://www.travelvideostore.com/product_info.php?products_id=4992&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
8594016790182,http://www.travelvideostore.com/product_info.php?products_id=4995&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
690445005328,http://www.travelvideostore.com/product_info.php?products_id=4999&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061002052,http://www.travelvideostore.com/product_info.php?products_id=5751&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
616347108233,http://www.travelvideostore.com/product_info.php?products_id=5007&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
741952622994,http://www.travelvideostore.com/product_info.php?products_id=6288&ref=115123,19.98,New,Movies,DVD,Y,$0.00,0.38
837101149303,http://www.travelvideostore.com/product_info.php?products_id=5720&ref=115123,17.95,New,Movies,DVD,Y,$0.00,0.32
619073175432,http://www.travelvideostore.com/product_info.php?products_id=5039&ref=115123,16.95,New,Movies,DVD,Y,$0.00,0.32
619073532433,http://www.travelvideostore.com/product_info.php?products_id=5040&ref=115123,16.95,New,Movies,DVD,Y,$0.00,0.32
619073542234,http://www.travelvideostore.com/product_info.php?products_id=5041&ref=115123,16.95,New,Movies,DVD,Y,$0.00,0.32
9416541111265,http://www.travelvideostore.com/product_info.php?products_id=5043&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
882012501191,http://www.travelvideostore.com/product_info.php?products_id=5933&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
9319302410006,http://www.travelvideostore.com/product_info.php?products_id=5136&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061002045,http://www.travelvideostore.com/product_info.php?products_id=5782&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061001703,http://www.travelvideostore.com/product_info.php?products_id=5736&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
624057100904,http://www.travelvideostore.com/product_info.php?products_id=5459&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
879061001710,http://www.travelvideostore.com/product_info.php?products_id=5791&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
3545020006313,http://www.travelvideostore.com/product_info.php?products_id=5181&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061001918,http://www.travelvideostore.com/product_info.php?products_id=5753&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
837101087346,http://www.travelvideostore.com/product_info.php?products_id=5183&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
859287001022,http://www.travelvideostore.com/product_info.php?products_id=5184&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
733961712513,http://www.travelvideostore.com/product_info.php?products_id=5442&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
754309014038,http://www.travelvideostore.com/product_info.php?products_id=5185&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
097278091038,http://www.travelvideostore.com/product_info.php?products_id=5250&ref=115123,29.95,New,Movies,DVD,Y,$0.00,0.32
633601201325,http://www.travelvideostore.com/product_info.php?products_id=5233&ref=115123,29.95,New,Movies,DVD,Y,$0.00,0.32
097278003604,http://www.travelvideostore.com/product_info.php?products_id=5237&ref=115123,21.95,New,Movies,DVD,Y,$0.00,0.32
097278003581,http://www.travelvideostore.com/product_info.php?products_id=5241&ref=115123,29.95,New,Movies,DVD,Y,$0.00,0.32
879061001383,http://www.travelvideostore.com/product_info.php?products_id=5665&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
017078925821,http://www.travelvideostore.com/product_info.php?products_id=5280&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
094922576293,http://www.travelvideostore.com/product_info.php?products_id=5659&ref=115123,29.95,New,Movies,DVD,Y,$0.00,0.32
741952629092,http://www.travelvideostore.com/product_info.php?products_id=5333&ref=115123,19.98,New,Movies,DVD,Y,$0.00,0.32
733961712285,http://www.travelvideostore.com/product_info.php?products_id=5338&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
733961706888,http://www.travelvideostore.com/product_info.php?products_id=5340&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
633601200328,http://www.travelvideostore.com/product_info.php?products_id=5343&ref=115123,21.95,New,Movies,DVD,Y,$0.00,0.32
633601200625,http://www.travelvideostore.com/product_info.php?products_id=5344&ref=115123,21.95,New,Movies,DVD,Y,$0.00,0.32
033937034923,http://www.travelvideostore.com/product_info.php?products_id=5347&ref=115123,59.99,New,Movies,DVD,Y,$0.00,1.30
879061002014,http://www.travelvideostore.com/product_info.php?products_id=5797&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
689076268929,http://www.travelvideostore.com/product_info.php?products_id=5355&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061000201,http://www.travelvideostore.com/product_info.php?products_id=5371&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
879061000218,http://www.travelvideostore.com/product_info.php?products_id=5372&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
879061000584,http://www.travelvideostore.com/product_info.php?products_id=5377&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000348,http://www.travelvideostore.com/product_info.php?products_id=5378&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000614,http://www.travelvideostore.com/product_info.php?products_id=5384&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000607,http://www.travelvideostore.com/product_info.php?products_id=5386&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000324,http://www.travelvideostore.com/product_info.php?products_id=5392&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061001369,http://www.travelvideostore.com/product_info.php?products_id=5880&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061000409,http://www.travelvideostore.com/product_info.php?products_id=5400&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000577,http://www.travelvideostore.com/product_info.php?products_id=5401&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000317,http://www.travelvideostore.com/product_info.php?products_id=5402&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000522,http://www.travelvideostore.com/product_info.php?products_id=5403&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000393,http://www.travelvideostore.com/product_info.php?products_id=5404&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000416,http://www.travelvideostore.com/product_info.php?products_id=5405&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000645,http://www.travelvideostore.com/product_info.php?products_id=5406&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061000072,http://www.travelvideostore.com/product_info.php?products_id=5420&ref=115123,19.99,New,Movies,DVD,Y,$0.00,0.32
733961724875,http://www.travelvideostore.com/product_info.php?products_id=5436&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
733961402667,http://www.travelvideostore.com/product_info.php?products_id=5434&ref=115123,3.47,New,Movies,VHS,Y,$0.00,0.50
733961713541,http://www.travelvideostore.com/product_info.php?products_id=5435&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
733961714418,http://www.travelvideostore.com/product_info.php?products_id=5439&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
733961720860,http://www.travelvideostore.com/product_info.php?products_id=5440&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
783421381797,http://www.travelvideostore.com/product_info.php?products_id=5448&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
690445021229,http://www.travelvideostore.com/product_info.php?products_id=5468&ref=115123,14.99,New,Movies,DVD,Y,$0.00,0.32
017078986228,http://www.travelvideostore.com/product_info.php?products_id=5477&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061003417,http://www.travelvideostore.com/product_info.php?products_id=5481&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
879061000300,http://www.travelvideostore.com/product_info.php?products_id=5497&ref=115123,24.95,New,Movies,DVD,Y,$0.00,0.32
879061001734,http://www.travelvideostore.com/product_info.php?products_id=5727&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061001543,http://www.travelvideostore.com/product_info.php?products_id=5557&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
017078986822,http://www.travelvideostore.com/product_info.php?products_id=5576&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
783421407091,http://www.travelvideostore.com/product_info.php?products_id=5562&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
783421407190,http://www.travelvideostore.com/product_info.php?products_id=5571&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
879061001246,http://www.travelvideostore.com/product_info.php?products_id=5573&ref=115123,19.95,New,Movies,DVD,Y,$0.00,0.32
829757676593,http://www.travelvideostore.com/product_info.php?products_id=5579&ref=115123,17.95,New,Movies,DVD,Y,$0.00,0.32
829757777696,http://www.travelvideostore.com/product_info.php?products_id=5580&ref=115123,17.95,New,Movies,DVD,Y,$0.00,0.32
